ZIP_CODE,ZCTA,STATE,Status
25608,25608,WV,upper
25611,25611,WV,upper
25624,25624,WV,upper
25625,25625,WV,upper
25628,25628,WV,upper
25638,25638,WV,upper
25644,25644,WV,upper
25646,25646,WV,upper
25652,25652,WV,upper
25674,25674,WV,upper
25676,25676,WV,lower
25812,25812,WV,upper
25817,25817,WV,upper
25820,25820,WV,upper
25841,25841,WV,upper
25844,25844,WV,upper
25873,25873,WV,upper
25875,25875,WV,upper
25902,25902,WV,upper
25833,25917,WV,upper
25917,25917,WV,upper
25921,25921,WV,upper
25938,25938,WV,lower
26030,26030,WV,upper
26031,26031,WV,upper
26032,26032,WV,upper
26036,26036,WV,upper
26134,26134,WV,upper
26136,26136,WV,upper
26137,26137,WV,upper
26148,26148,WV,upper
26160,26160,WV,upper
26169,26169,WV,upper
26180,26180,WV,lower
26203,26203,WV,upper
26208,26208,WV,upper
26209,26209,WV,upper
26217,26217,WV,upper
26234,26234,WV,upper
26257,26257,WV,lower
26261,26261,WV,upper
26269,26269,WV,upper
26275,26275,WV,upper
26276,26276,WV,upper
26280,26280,WV,upper
26291,26291,WV,upper
26292,26292,WV,upper
26294,26294,WV,upper
26325,26325,WV,upper
26335,26335,WV,upper
26337,26337,WV,upper
26339,26339,WV,upper
26346,26346,WV,upper
26384,26384,WV,upper
26419,26419,WV,upper
26422,26422,WV,upper
26440,26440,WV,upper
26451,26451,WV,upper
26568,26568,WV,lower
26575,26575,WV,upper
26581,26581,WV,upper
26610,26610,WV,upper
26636,26636,WV,upper
26679,26679,WV,lower
26691,26691,WV,upper
26710,26710,WV,upper
26717,26717,WV,upper
26750,26750,WV,upper
26761,26761,WV,upper
26763,26763,WV,upper
26767,26767,WV,upper
26801,26801,WV,lower
26802,26802,WV,upper
26814,26814,WV,upper
26815,26815,WV,upper
26818,26818,WV,upper
26845,26845,WV,upper
26855,26855,WV,upper
53016,53016,WI,upper
53088,53088,WI,upper
53537,53537,WI,upper
53557,53557,WI,upper
53580,53580,WI,upper
53702,53702,WI,upper
53801,53801,WI,upper
53816,53816,WI,upper
53825,53825,WI,upper
53920,53920,WI,upper
53931,53931,WI,upper
53969,53969,WI,upper
54006,54006,WI,upper
54102,54102,WI,upper
54104,54104,WI,upper
54119,54119,WI,upper
54123,54123,WI,upper
54125,54125,WI,upper
54160,54160,WI,upper
54211,54211,WI,upper
54214,54214,WI,upper
54422,54422,WI,upper
54463,54463,WI,upper
54485,54485,WI,upper
54493,54493,WI,upper
54511,54511,WI,upper
54513,54513,WI,upper
54524,54524,WI,upper
54526,54526,WI,upper
54527,54527,WI,upper
54530,54530,WI,upper
54537,54537,WI,upper
54540,54540,WI,upper
54545,54545,WI,lower
54546,54546,WI,upper
54550,54550,WI,upper
54554,54554,WI,lower
54559,54559,WI,upper
54563,54563,WI,upper
54564,54564,WI,upper
54731,54731,WI,upper
54746,54746,WI,upper
54772,54772,WI,upper
54813,54813,WI,upper
54826,54826,WI,upper
54827,54827,WI,upper
54828,54828,WI,upper
54835,54835,WI,upper
54846,54846,WI,upper
54855,54855,WI,upper
54928,54928,WI,upper
54931,54931,WI,upper
82050,82050,WY,upper
82053,82053,WY,lower
82055,82055,WY,upper
82212,82212,WY,upper
82227,82227,WY,upper
82244,82244,WY,upper
82325,82325,WY,lower
82327,82327,WY,upper
82615,82327,WY,upper
82336,82336,WY,upper
82411,82411,WY,upper
82412,82412,WY,upper
82421,82421,WY,upper
82428,82428,WY,upper
82441,82441,WY,upper
82442,82442,WY,upper
82620,82620,WY,upper
82710,82710,WY,upper
82723,82723,WY,upper
82831,82831,WY,upper
82923,82923,WY,upper
82938,82938,WY,upper
82945,82945,WY,upper
83122,83122,WY,upper
00616,00616,PR,upper
00622,00622,PR,upper
00652,00652,PR,upper
00656,00656,PR,upper
00670,00670,PR,upper
00690,00690,PR,upper
00704,00704,PR,upper
00707,00707,PR,upper
00723,00723,PR,upper
00741,00741,PR,upper
00782,00782,PR,upper
00906,00906,PR,lower
00925,00925,PR,upper
00928,00925,PR,upper
00931,00925,PR,upper
00952,00952,PR,upper
35070,35070,AL,upper
35089,35089,AL,upper
35254,35254,AL,upper
35460,35460,AL,upper
35464,35464,AL,upper
35477,35477,AL,upper
35571,35571,AL,upper
35587,35587,AL,upper
35649,35649,AL,upper
35755,35755,AL,upper
35774,35774,AL,upper
36006,36006,AL,lower
36017,36017,AL,upper
36031,36031,AL,upper
36047,36047,AL,upper
36263,36263,AL,upper
36314,36314,AL,upper
36435,36435,AL,upper
36455,36455,AL,upper
36471,36471,AL,upper
36539,36539,AL,upper
36543,36543,AL,upper
36720,36720,AL,upper
36723,36723,AL,upper
36738,36738,AL,upper
36749,36749,AL,upper
36765,36765,AL,upper
36766,36766,AL,upper
36741,36768,AL,upper
36768,36768,AL,upper
36773,36773,AL,upper
36775,36775,AL,upper
36792,36792,AL,upper
36793,36793,AL,upper
36901,36901,AL,upper
36915,36915,AL,upper
99546,99546,AK,upper
99549,99549,AK,upper
99550,99550,AK,upper
99551,99551,AK,upper
99552,99552,AK,upper
99553,99553,AK,upper
99554,99554,AK,upper
99555,99555,AK,upper
99558,99558,AK,upper
99561,99561,AK,upper
99563,99563,AK,upper
99565,99565,AK,upper
99581,99581,AK,upper
99583,99583,AK,upper
99589,99589,AK,upper
99591,99591,AK,upper
99602,99602,AK,upper
99604,99604,AK,upper
99605,99605,AK,upper
99606,99606,AK,upper
99607,99607,AK,upper
99609,99609,AK,upper
99614,99614,AK,upper
99620,99620,AK,upper
99621,99621,AK,upper
99622,99622,AK,upper
99627,99627,AK,upper
99675,99627,AK,upper
99628,99628,AK,upper
99630,99630,AK,upper
99632,99632,AK,upper
99634,99634,AK,upper
99636,99636,AK,upper
99641,99641,AK,upper
99644,99644,AK,upper
99649,99649,AK,upper
99650,99650,AK,upper
99655,99655,AK,upper
99659,99659,AK,upper
99660,99660,AK,upper
99662,99662,AK,upper
99667,99667,AK,upper
99668,99668,AK,upper
99670,99670,AK,upper
99671,99671,AK,upper
99680,99680,AK,upper
99681,99681,AK,upper
99682,99682,AK,upper
99683,99683,AK,upper
99692,99692,AK,upper
99721,99721,AK,upper
99727,99727,AK,upper
99729,99729,AK,upper
99739,99739,AK,upper
99740,99740,AK,upper
99742,99742,AK,upper
99746,99746,AK,upper
99747,99747,AK,upper
99748,99748,AK,upper
99749,99749,AK,upper
99750,99750,AK,upper
99758,99758,AK,upper
99759,99759,AK,upper
99761,99761,AK,upper
99763,99763,AK,upper
99765,99765,AK,upper
99769,99769,AK,upper
99770,99770,AK,upper
99771,99771,AK,upper
99772,99772,AK,upper
99777,99777,AK,upper
99784,99784,AK,upper
99785,99785,AK,upper
99786,99786,AK,upper
99791,99791,AK,upper
99820,99820,AK,upper
99825,99825,AK,upper
99832,99832,AK,upper
99918,99918,AK,upper
99922,99922,AK,upper
85121,85121,AZ,upper
85135,85135,AZ,upper
85333,85333,AZ,upper
85336,85336,AZ,upper
85343,85343,AZ,upper
85352,85352,AZ,upper
85357,85357,AZ,upper
85554,85554,AZ,upper
85605,85605,AZ,upper
85620,85620,AZ,upper
85923,85923,AZ,upper
85926,85926,AZ,upper
85934,85934,AZ,upper
86017,86017,AZ,lower
86343,86343,AZ,upper
86411,86411,AZ,upper
86502,86502,AZ,upper
86508,86508,AZ,upper
86520,86520,AZ,upper
86535,86535,AZ,upper
86544,86544,AZ,upper
86545,86545,AZ,upper
86547,86547,AZ,upper
71630,71630,AR,upper
71651,71651,AR,upper
71658,71658,AR,upper
71661,71661,AR,upper
71663,71663,AR,upper
71674,71674,AR,upper
71676,71676,AR,upper
71724,71724,AR,upper
71725,71725,AR,upper
71745,71745,AR,upper
71766,71766,AR,upper
71825,71825,AR,upper
71826,71826,AR,upper
71841,71841,AR,upper
71847,71847,AR,upper
71853,71853,AR,upper
71945,71945,AR,upper
71950,71950,AR,upper
71969,71969,AR,upper
72001,72001,AR,upper
72004,72004,AR,upper
72017,72017,AR,upper
72026,72026,AR,upper
72030,72030,AR,upper
72036,72036,AR,upper
72038,72038,AR,upper
72041,72041,AR,upper
72047,72047,AR,upper
72048,72048,AR,upper
72051,72051,AR,upper
72060,72060,AR,upper
72061,72061,AR,upper
72068,72068,AR,upper
72074,72074,AR,upper
72080,72080,AR,upper
72083,72083,AR,upper
72107,72107,AR,upper
72108,72108,AR,upper
72128,72128,AR,upper
72130,72130,AR,upper
72134,72134,AR,upper
72139,72139,AR,upper
72152,72152,AR,upper
72166,72166,AR,upper
72175,72175,AR,upper
72179,72179,AR,upper
72311,72311,AR,upper
72329,72329,AR,upper
72333,72333,AR,upper
72346,72346,AR,upper
72347,72347,AR,upper
72383,72383,AR,upper
72384,72384,AR,upper
72389,72389,AR,upper
72392,72392,AR,upper
72412,72412,AR,upper
72413,72413,AR,upper
72415,72415,AR,upper
72421,72421,AR,upper
72425,72425,AR,upper
72426,72426,AR,upper
72435,72435,AR,upper
72449,72449,AR,upper
72453,72453,AR,upper
72457,72457,AR,upper
72469,72469,AR,upper
72470,72470,AR,upper
72523,72523,AR,upper
72527,72527,AR,upper
72532,72532,AR,upper
72540,72540,AR,upper
72546,72546,AR,upper
72564,72564,AR,upper
72567,72567,AR,upper
72569,72569,AR,upper
72571,72571,AR,upper
72573,72573,AR,upper
72579,72579,AR,upper
72587,72587,AR,upper
72624,72624,AR,upper
72629,72629,AR,upper
72655,72655,AR,upper
72677,72677,AR,upper
72682,72682,AR,upper
72685,72685,AR,upper
72729,72729,AR,upper
72739,72739,AR,upper
72747,72747,AR,upper
72828,72828,AR,upper
72832,72832,AR,upper
72835,72835,AR,upper
72838,72838,AR,upper
72851,72851,AR,upper
72852,72852,AR,upper
72854,72854,AR,upper
72856,72856,AR,upper
72926,72926,AR,upper
72935,72935,AR,upper
72945,72945,AR,upper
72948,72948,AR,upper
72950,72950,AR,upper
91046,91046,CA,upper
92060,92060,CA,upper
92259,92259,CA,upper
92266,92266,CA,upper
92273,92273,CA,upper
92282,92282,CA,upper
92327,92327,CA,upper
92358,92358,CA,upper
92368,92368,CA,upper
92378,92378,CA,upper
92385,92385,CA,upper
92389,92389,CA,upper
92401,92401,CA,upper
92402,92401,CA,upper
92403,92401,CA,upper
92415,92401,CA,upper
92418,92401,CA,upper
93207,93207,CA,upper
93218,93218,CA,upper
93224,93224,CA,upper
93226,93226,CA,upper
93244,93244,CA,upper
93252,93252,CA,upper
93256,93256,CA,upper
93260,93260,CA,upper
93261,93261,CA,upper
93276,93276,CA,upper
93287,93287,CA,upper
93530,93530,CA,upper
93531,93531,CA,lower
93624,93624,CA,upper
93668,93668,CA,lower
93673,93673,CA,upper
93954,93954,CA,upper
94021,94021,CA,lower
94104,94104,CA,lower
94120,94104,CA,lower
94137,94104,CA,lower
94139,94104,CA,lower
94145,94104,CA,lower
94163,94104,CA,lower
94512,94512,CA,upper
94516,94516,CA,upper
94576,94576,CA,upper
94972,94972,CA,upper
95041,95041,CA,upper
95224,95224,CA,upper
95232,95232,CA,upper
95255,95255,CA,upper
95257,95257,CA,upper
95318,95318,CA,upper
95385,95385,CA,upper
95389,95389,CA,upper
95412,95412,CA,upper
95429,95429,CA,upper
95450,95450,CA,upper
95486,95486,CA,upper
95511,95511,CA,upper
95527,95527,CA,upper
95555,95555,CA,upper
95564,95564,CA,upper
95568,95568,CA,upper
95601,95601,CA,upper
95604,95604,CA,upper
95606,95606,CA,upper
95607,95607,CA,upper
95615,95615,CA,upper
95625,95625,CA,upper
95636,95636,CA,lower
95639,95639,CA,upper
95651,95651,CA,lower
95679,95679,CA,upper
95697,95697,CA,upper
95714,95714,CA,upper
95717,95717,CA,upper
95720,95720,CA,upper
95837,95837,CA,lower
95910,95910,CA,upper
95914,95914,CA,upper
95972,95914,CA,upper
95930,95930,CA,upper
95939,95939,CA,upper
95968,95968,CA,upper
95979,95979,CA,upper
95981,95981,CA,upper
95983,95983,CA,upper
96011,96011,CA,upper
96015,96015,CA,upper
96017,96017,CA,upper
96024,96024,CA,upper
96029,96029,CA,upper
96033,96033,CA,upper
96034,96034,CA,upper
96038,96038,CA,upper
96040,96040,CA,upper
96054,96054,CA,upper
96058,96058,CA,upper
96061,96061,CA,upper
96065,96065,CA,upper
96084,96084,CA,upper
96086,96086,CA,upper
96092,96092,CA,upper
96112,96112,CA,upper
96113,96113,CA,upper
96121,96121,CA,upper
96124,96124,CA,upper
96125,96125,CA,upper
80432,80432,CO,upper
80453,80453,CO,upper
80455,80455,CO,lower
80457,80457,CO,upper
80463,80463,CO,upper
80477,80477,CO,upper
80488,80488,CO,upper
80612,80612,CO,upper
80622,80622,CO,upper
80705,80705,CO,upper
80721,80721,CO,upper
80722,80722,CO,upper
80729,80729,CO,upper
80732,80729,CO,upper
80740,80740,CO,upper
80744,80744,CO,upper
80745,80745,CO,upper
80749,80749,CO,upper
80750,80750,CO,upper
80757,80757,CO,upper
80801,80801,CO,upper
80804,80804,CO,upper
80805,80805,CO,upper
80824,80824,CO,upper
80830,80830,CO,upper
80834,80834,CO,upper
80914,80914,CO,upper
81020,81020,CO,upper
81027,81027,CO,upper
81029,81029,CO,upper
81040,81040,CO,upper
81044,81044,CO,upper
81049,81049,CO,upper
81059,81059,CO,upper
81062,81062,CO,upper
81064,81064,CO,upper
81071,81071,CO,upper
81076,81076,CO,upper
81087,81087,CO,upper
81126,81126,CO,upper
81128,81128,CO,upper
81136,81136,CO,upper
81241,81241,CO,upper
81243,81243,CO,upper
81331,81331,CO,upper
81332,81332,CO,upper
81334,81334,CO,upper
81429,81429,CO,upper
81431,81431,CO,upper
81434,81434,CO,upper
81525,81525,CO,upper
81610,81610,CO,upper
81638,81638,CO,upper
81640,81640,CO,upper
81643,81643,CO,upper
06266,06266,CT,upper
06269,06269,CT,upper
06456,06456,CT,upper
19733,19733,DE,upper
19931,19931,DE,upper
32072,32072,FL,upper
32139,32139,FL,upper
32157,32157,FL,upper
32193,32193,FL,upper
32332,32332,FL,upper
32355,32355,FL,upper
32359,32359,FL,upper
32361,32361,FL,upper
32426,32426,FL,upper
32449,32449,FL,upper
32631,32631,FL,upper
32697,32697,FL,upper
33001,33001,FL,upper
33503,33503,FL,upper
33521,33521,FL,upper
33854,33854,FL,upper
33857,33857,FL,upper
33865,33865,FL,upper
33867,33867,FL,upper
34139,34139,FL,upper
30070,30070,GA,upper
30149,30149,GA,upper
30412,30412,GA,upper
30420,30420,GA,upper
30426,30426,GA,upper
30451,30451,GA,upper
30455,30455,GA,upper
30470,30470,GA,upper
30522,30522,GA,lower
30572,30572,GA,upper
30803,30803,GA,upper
30822,30822,GA,upper
31020,31020,GA,upper
31033,31033,GA,upper
31035,31035,GA,upper
31038,31038,GA,upper
31527,31527,GA,lower
31549,31549,GA,upper
31550,31550,GA,lower
31561,31561,GA,upper
31627,31627,GA,upper
31630,31630,GA,upper
31638,31638,GA,upper
31711,31711,GA,upper
31720,31720,GA,upper
31747,31747,GA,upper
31772,31772,GA,upper
31789,31789,GA,upper
31821,31821,GA,upper
31836,31836,GA,upper
39824,39824,GA,upper
39841,39841,GA,upper
39851,39851,GA,upper
39861,39861,GA,upper
39862,39862,GA,upper
39867,39867,GA,upper
39877,39877,GA,upper
96726,96726,HI,upper
96742,96742,HI,upper
96757,96757,HI,upper
96765,96765,HI,upper
96769,96769,HI,upper
96773,96773,HI,upper
83212,83212,ID,upper
83218,83218,ID,upper
83220,83220,ID,upper
83223,83223,ID,upper
83272,83272,ID,upper
83283,83283,ID,upper
83302,83302,ID,upper
83421,83421,ID,upper
83425,83425,ID,upper
83435,83435,ID,upper
83444,83444,ID,upper
83449,83449,ID,upper
83451,83451,ID,upper
83462,83462,ID,upper
83463,83463,ID,upper
83465,83465,ID,upper
83466,83466,ID,upper
83468,83468,ID,upper
83520,83520,ID,upper
83526,83526,ID,upper
83545,83545,ID,upper
83547,83547,ID,upper
83552,83552,ID,upper
83555,83555,ID,upper
83623,83623,ID,upper
83627,83627,ID,upper
83632,83632,ID,upper
83643,83643,ID,upper
83656,83656,ID,upper
83670,83670,ID,upper
83806,83806,ID,upper
83824,83824,ID,upper
83825,83825,ID,upper
83840,83840,ID,upper
83841,83841,ID,upper
83842,83842,ID,upper
83848,83848,ID,upper
83868,83868,ID,upper
83870,83870,ID,upper
60029,60029,IL,lower
60111,60111,IL,lower
60129,60129,IL,upper
60437,60437,IL,upper
60519,60519,IL,upper
60536,60536,IL,upper
60912,60912,IL,upper
60920,60920,IL,upper
60926,60926,IL,upper
60939,60926,IL,upper
60933,60933,IL,upper
60934,60934,IL,upper
60945,60945,IL,upper
60949,60949,IL,upper
60944,60958,IL,upper
60958,60958,IL,upper
60973,60973,IL,upper
60974,60974,IL,upper
61059,61059,IL,upper
61077,61077,IL,upper
61079,61079,IL,upper
61236,61236,IL,upper
61251,61251,IL,upper
61237,61260,IL,upper
61260,61260,IL,upper
61311,61311,IL,upper
61313,61313,IL,upper
61316,61316,IL,upper
61323,61323,IL,upper
61324,61324,IL,upper
61332,61332,IL,upper
61338,61338,IL,upper
61344,61344,IL,upper
61358,61358,IL,upper
61359,61359,IL,upper
61363,61363,IL,upper
61372,61372,IL,upper
61374,61374,IL,upper
61426,61426,IL,upper
61431,61431,IL,upper
61439,61439,IL,upper
61449,61449,IL,upper
61452,61452,IL,upper
61454,61454,IL,upper
61466,61466,IL,upper
61468,61468,IL,upper
61474,61474,IL,upper
61485,61485,IL,upper
61501,61501,IL,upper
61524,61524,IL,upper
61532,61532,IL,upper
61539,61539,IL,upper
61553,61553,IL,upper
61562,61562,IL,upper
61720,61720,IL,upper
61743,61743,IL,upper
61773,61773,IL,upper
61810,61810,IL,upper
61830,61830,IL,upper
61831,61831,IL,upper
61845,61845,IL,upper
61848,61848,IL,upper
61850,61850,IL,upper
61852,61852,IL,upper
61857,61857,IL,upper
61929,61929,IL,upper
61940,61940,IL,upper
61949,61949,IL,upper
61955,61955,IL,upper
62011,62011,IL,upper
62017,62017,IL,upper
62023,62023,IL,upper
62050,62050,IL,upper
62053,62053,IL,upper
62065,62065,IL,upper
62076,62076,IL,upper
62077,62077,IL,upper
62079,62079,IL,upper
62083,62083,IL,upper
62093,62093,IL,upper
62266,62266,IL,upper
62273,62273,IL,upper
62289,62289,IL,upper
62297,62297,IL,upper
62311,62311,IL,upper
62319,62319,IL,upper
62323,62323,IL,upper
62343,62343,IL,upper
62345,62345,IL,upper
62352,62352,IL,upper
62359,62359,IL,upper
62361,62361,IL,upper
62362,62362,IL,upper
62370,62370,IL,upper
62373,62373,IL,upper
62374,62374,IL,upper
62413,62413,IL,upper
62419,62419,IL,upper
62436,62436,IL,upper
62438,62438,IL,upper
62446,62446,IL,upper
62452,62452,IL,upper
62459,62459,IL,upper
62475,62475,IL,upper
62512,62512,IL,upper
62518,62518,IL,upper
62624,62624,IL,upper
62631,62631,IL,upper
62639,62639,IL,upper
62663,62663,IL,upper
62695,62695,IL,upper
62809,62809,IL,upper
62818,62818,IL,upper
62819,62819,IL,upper
62841,62841,IL,upper
62843,62843,IL,upper
62850,62850,IL,upper
62852,62852,IL,upper
62834,62861,IL,upper
62861,62861,IL,upper
62876,62876,IL,upper
62878,62878,IL,upper
62886,62886,IL,upper
62891,62891,IL,upper
62892,62892,IL,upper
62921,62921,IL,upper
62923,62923,IL,upper
62927,62927,IL,upper
62940,62940,IL,upper
62942,62942,IL,upper
62953,62953,IL,upper
62963,62963,IL,upper
62967,62967,IL,upper
62969,62969,IL,upper
62975,62975,IL,upper
62990,62990,IL,upper
62996,62996,IL,upper
62997,62997,IL,upper
46103,46103,IN,upper
46127,46127,IN,upper
46146,46146,IN,upper
46376,46376,IN,upper
46379,46379,IN,upper
46393,46393,IN,upper
46537,46537,IN,upper
46556,46556,IN,upper
46595,46595,IN,upper
46759,46759,IN,upper
46778,46759,IN,upper
46943,46943,IN,upper
46957,46957,IN,upper
46958,46958,IN,upper
46961,46961,IN,upper
46968,46968,IN,upper
46990,46990,IN,upper
46998,46998,IN,upper
47003,47003,IN,upper
47010,47010,IN,upper
47016,47016,IN,upper
47034,47034,IN,upper
47114,47114,IN,upper
47116,47116,IN,upper
47137,47137,IN,upper
47224,47224,IN,upper
47226,47226,IN,upper
47247,47247,IN,upper
47263,47263,IN,upper
47282,47282,IN,upper
47324,47324,IN,upper
47337,47337,IN,upper
47344,47344,IN,upper
47351,47351,IN,upper
47361,47361,IN,upper
47381,47381,IN,upper
47388,47388,IN,upper
47449,47449,IN,upper
47465,47465,IN,upper
47576,47576,IN,upper
47585,47585,IN,upper
47590,47590,IN,upper
47683,47683,IN,upper
47846,47846,IN,upper
47857,47857,IN,upper
47860,47860,IN,upper
47869,47869,IN,upper
47871,47871,IN,upper
47880,47880,IN,upper
47881,47881,IN,upper
47884,47884,IN,upper
47921,47921,IN,upper
47943,47943,IN,upper
47964,47964,IN,upper
47966,47966,IN,upper
47997,47997,IN,upper
50008,50008,IA,upper
50026,50026,IA,upper
50027,50027,IA,upper
50042,50042,IA,upper
50051,50051,IA,upper
50062,50062,IA,upper
50066,50066,IA,upper
50078,50078,IA,upper
50102,50102,IA,upper
50104,50104,IA,upper
50117,50117,IA,upper
50132,50132,IA,upper
50133,50133,IA,upper
50147,50147,IA,upper
50155,50155,IA,upper
50160,50160,IA,upper
50223,50223,IA,upper
50231,50231,IA,upper
50235,50235,IA,upper
50254,50254,IA,upper
50256,50256,IA,upper
50272,50272,IA,upper
50274,50274,IA,upper
50277,50277,IA,upper
50420,50420,IA,upper
50432,50432,IA,upper
50439,50439,IA,upper
50448,50448,IA,upper
50451,50451,IA,upper
50455,50455,IA,upper
50457,50457,IA,upper
50467,50467,IA,upper
50470,50470,IA,upper
50515,50515,IA,upper
50518,50518,IA,upper
50520,50520,IA,upper
50521,50521,IA,upper
50523,50523,IA,upper
50531,50531,IA,upper
50538,50538,IA,upper
50545,50545,IA,upper
50546,50546,IA,upper
50560,50560,IA,upper
50561,50561,IA,upper
50562,50562,IA,lower
50567,50567,IA,upper
50570,50570,IA,upper
50571,50571,IA,upper
50573,50573,IA,upper
50582,50582,IA,upper
50594,50594,IA,upper
50605,50605,IA,upper
50607,50607,IA,upper
50609,50609,IA,lower
50611,50611,IA,upper
50672,50672,IA,upper
50673,50673,IA,upper
50840,50840,IA,upper
50842,50842,IA,upper
50857,50857,IA,upper
50861,50861,IA,upper
50862,50862,IA,upper
50863,50863,IA,upper
51009,51009,IA,upper
51033,51033,IA,upper
51051,51051,IA,upper
51060,51060,IA,upper
51062,51062,IA,upper
51230,51230,IA,upper
51242,51242,IA,upper
51244,51244,IA,upper
51345,51345,IA,upper
51350,51350,IA,upper
51433,51433,IA,upper
51441,51441,IA,upper
51444,51444,IA,upper
51451,51451,IA,upper
51520,51520,IA,upper
51528,51528,IA,upper
51530,51530,IA,upper
51541,51541,IA,upper
51543,51543,IA,upper
51545,51545,IA,upper
51550,51550,IA,upper
51552,51552,IA,upper
51562,51562,IA,upper
51564,51564,IA,upper
51578,51578,IA,upper
51630,51630,IA,upper
51631,51631,IA,upper
51637,51637,IA,upper
51647,51647,IA,upper
51649,51649,IA,upper
51650,51650,IA,upper
52047,52047,IA,upper
52050,52050,IA,upper
52156,52156,IA,upper
52158,52158,IA,upper
52163,52163,IA,upper
52164,52164,IA,upper
52168,52168,IA,upper
52169,52169,IA,upper
52170,52170,IA,upper
52207,52207,IA,upper
52219,52219,IA,upper
52220,52220,IA,upper
52225,52225,IA,upper
52231,52231,IA,upper
52232,52232,IA,upper
52257,52257,IA,upper
52313,52313,IA,upper
52334,52334,IA,upper
52348,52348,IA,upper
52355,52355,IA,upper
52542,52542,IA,upper
52551,52551,IA,upper
52560,52560,IA,upper
52566,52566,IA,upper
52584,52584,IA,upper
52590,52590,IA,upper
52593,52593,IA,upper
52594,52594,IA,upper
52595,52595,IA,upper
52630,52630,IA,upper
52646,52646,IA,upper
52647,52647,IA,upper
52651,52651,IA,upper
52657,52657,IA,upper
52701,52701,IA,upper
52727,52727,IA,upper
52737,52737,IA,upper
52739,52739,IA,upper
52752,52752,IA,upper
52757,52757,IA,upper
52774,52774,IA,upper
66014,66014,KS,upper
66016,66016,KS,upper
66024,66024,KS,upper
66033,66033,KS,upper
66058,66058,KS,upper
66094,66094,KS,upper
66404,66404,KS,upper
66412,66412,KS,upper
66425,66425,KS,upper
66438,66438,KS,upper
66501,66501,KS,upper
66516,66516,KS,upper
66518,66518,KS,upper
66527,66527,KS,upper
66548,66548,KS,upper
66714,66714,KS,upper
66734,66734,KS,upper
66741,66741,KS,upper
66751,66751,KS,upper
66753,66753,KS,lower
66769,66769,KS,upper
66777,66777,KS,upper
66779,66779,KS,upper
66838,66838,KS,upper
66851,66851,KS,upper
66858,66858,KS,upper
66862,66862,KS,upper
66864,66864,KS,upper
66870,66870,KS,upper
66873,66873,KS,upper
66930,66930,KS,upper
66933,66933,KS,upper
66940,66940,KS,upper
66941,66941,KS,upper
66949,66949,KS,upper
66952,66952,KS,upper
66955,66955,KS,upper
66959,66959,KS,upper
66970,66970,KS,upper
67016,67016,KS,upper
67018,67018,KS,upper
67049,67049,KS,upper
67051,67051,KS,upper
67055,67055,KS,upper
67065,67065,KS,upper
67066,67066,KS,upper
67106,67106,KS,upper
67109,67109,KS,upper
67111,67111,KS,upper
67122,67122,KS,upper
67138,67138,KS,upper
67155,67155,KS,upper
67159,67159,KS,upper
67232,67232,KS,upper
67332,67332,KS,upper
67340,67340,KS,upper
67353,67353,KS,upper
67363,67363,KS,upper
67418,67418,KS,upper
67458,67458,KS,upper
67459,67459,KS,upper
67474,67474,KS,upper
67481,67481,KS,upper
67483,67483,KS,upper
67485,67485,KS,upper
67491,67491,KS,upper
67511,67511,KS,upper
67512,67512,KS,upper
67520,67520,KS,upper
67523,67523,KS,upper
67524,67524,KS,upper
67529,67529,KS,upper
67545,67545,KS,upper
67553,67553,KS,upper
67563,67563,KS,upper
67564,67564,KS,upper
67568,67568,KS,upper
67572,67572,KS,upper
67573,67573,KS,upper
67574,67574,KS,upper
67623,67623,KS,upper
67628,67628,KS,upper
67632,67632,KS,upper
67634,67634,KS,upper
67638,67638,KS,upper
67639,67639,KS,upper
67647,67647,KS,upper
67648,67648,KS,upper
67649,67649,KS,upper
67650,67650,KS,upper
67653,67653,KS,upper
67656,67656,KS,upper
67657,67657,KS,upper
67660,67660,KS,upper
67664,67664,KS,upper
67667,67667,KS,upper
67675,67675,KS,upper
67734,67734,KS,upper
67736,67736,KS,upper
67739,67739,KS,upper
67743,67743,KS,upper
67744,67744,KS,upper
67751,67751,KS,upper
67753,67753,KS,upper
67762,67762,KS,upper
67764,67764,KS,upper
67841,67841,KS,upper
67842,67842,KS,upper
67850,67850,KS,upper
67882,67882,KS,upper
67953,67953,KS,upper
40062,40062,KY,upper
40115,40115,KY,upper
40140,40140,KY,upper
40155,40155,KY,upper
40178,40178,KY,upper
40280,40280,KY,upper
40310,40310,KY,upper
40316,40316,KY,upper
40348,40348,KY,upper
40350,40350,KY,upper
40763,40763,KY,upper
40807,40807,KY,upper
40810,40810,KY,upper
40854,40854,KY,upper
40855,40855,KY,upper
40856,40856,KY,upper
40862,40862,KY,upper
40870,40870,KY,upper
40873,40873,KY,upper
40923,40923,KY,upper
40927,40927,KY,upper
41124,41124,KY,upper
41189,41189,KY,upper
41232,41232,KY,upper
41238,41238,KY,upper
41257,41257,KY,upper
41260,41260,KY,upper
41262,41262,KY,upper
41263,41263,KY,upper
41271,41271,KY,upper
41317,41317,KY,upper
41332,41332,KY,upper
41348,41348,KY,upper
41352,41352,KY,upper
41360,41360,KY,upper
41385,41385,KY,upper
41421,41421,KY,upper
41512,41512,KY,upper
41513,41513,KY,upper
41540,41540,KY,upper
41554,41554,KY,upper
41555,41555,KY,upper
41558,41558,KY,upper
